#1
double tmy(8761,3)
29426400 292.85 697.0
29430000 293.45 650.0
29433600 293.25 601.0
29437200 292.45 372.0
29440800 292.25 226.0
29444400 291.15 109.0
29448000 290.05 15.0
29451600 289.15 0.0
29455200 288.25 0.0
29458800 287.35 0.0
29462400 286.75 0.0
29466000 286.15 0.0
29469600 285.15 0.0
29473200 284.45 0.0
29476800 283.75 0.0
29480400 284.15 48.0
29484000 285.75 180.0
29487600 287.35 341.0
29491200 288.75 507.0
29494800 289.75 581.0
29498400 290.85 583.0
29502000 291.55 628.0
29505600 293.55 840.0
29509200 294.15 799.0
29512800 296.05 814.0
29516400 295.15 731.0
29520000 294.95 574.0
29523600 294.35 421.0
29527200 294.15 259.0
29530800 293.25 106.0
29534400 291.75 16.0
29538000 291.05 0.0
29541600 290.35 0.0
29545200 289.75 0.0
29548800 288.65 0.0
29552400 288.05 0.0
29556000 287.55 0.0
29559600 287.05 0.0
29563200 286.95 0.0
29566800 287.25 21.0
29570400 288.15 73.0
29574000 289.05 100.0
29577600 290.15 170.0
29581200 291.15 205.0
29584800 293.05 410.0
29588400 294.75 608.0
29592000 294.85 410.0
29595600 296.25 831.0
29599200 294.95 576.0
29602800 294.85 517.0
29606400 294.35 519.0
29610000 292.75 258.0
29613600 289.95 110.0
29617200 288.45 39.0
29620800 288.15 2.0
29624400 287.85 0.0
29628000 287.45 0.0
29631600 287.05 0.0
29635200 286.75 0.0
29638800 286.25 0.0
29642400 285.15 0.0
29646000 284.15 0.0
29649600 283.45 0.0
29653200 283.65 50.0
29656800 285.15 185.0
29660400 286.35 347.0
29664000 287.55 486.0
29667600 288.65 604.0
29671200 289.55 649.0
29674800 290.45 721.0
29678400 290.75 699.0
29682000 291.65 799.0
29685600 292.25 760.0
29689200 292.15 620.0
29692800 291.75 439.0
29696400 291.45 354.0
29700000 290.35 200.0
29703600 289.25 100.0
29707200 288.25 16.0
29710800 287.85 0.0
29714400 287.65 0.0
29718000 287.35 0.0
29721600 285.75 0.0
29725200 285.55 0.0
29728800 285.15 0.0
29732400 284.75 0.0
29736000 284.55 0.0
29739600 284.95 21.0
29743200 285.95 108.0
29746800 286.85 291.0
29750400 287.95 445.0
29754000 288.95 597.0
29757600 289.55 670.0
29761200 290.05 660.0
29764800 288.15 669.0
29768400 289.85 733.0
29772000 289.45 678.0
29775600 288.75 492.0
29779200 290.45 495.0
29782800 289.65 282.0
29786400 289.25 226.0
29790000 288.55 110.0
29793600 287.25 17.0
29797200 286.45 0.0
29800800 285.75 0.0
29804400 285.65 0.0
29808000 284.65 0.0
29811600 284.15 0.0
29815200 283.65 0.0
29818800 283.15 0.0
29822400 282.85 0.0
29826000 283.35 46.0
29829600 284.85 176.0
29833200 286.45 332.0
29836800 287.95 490.0
29840400 288.95 492.0
29844000 289.65 453.0
29847600 290.35 479.0
29851200 291.35 494.0
29854800 291.05 412.0
29858400 290.25 260.0
29862000 290.45 241.0
29865600 290.35 208.0
29869200 290.05 172.0
29872800 290.35 87.0
29876400 290.05 106.0
29880000 290.15 6.0
29883600 290.25 0.0
29887200 290.45 0.0
29890800 290.35 0.0
29894400 290.15 0.0
29898000 289.95 0.0
29901600 289.85 0.0
29905200 289.55 0.0
29908800 289.25 0.0
29912400 289.25 10.0
29916000 290.05 55.0
29919600 290.45 77.0
29923200 291.75 252.0
29926800 292.25 272.0
29930400 292.75 348.0
29934000 292.65 258.0
29937600 294.75 352.0
29941200 295.95 427.0
29944800 296.95 482.0
29948400 298.15 578.0
29952000 298.25 385.0
29955600 298.65 383.0
29959200 298.65 262.0
29962800 297.65 129.0
29966400 295.95 21.0
29970000 294.65 0.0
29973600 293.45 0.0
29977200 292.45 0.0
29980800 291.45 0.0
29984400 290.35 0.0
29988000 289.75 0.0
29991600 289.45 0.0
29995200 289.15 0.0
29998800 288.95 20.0
30002400 290.05 63.0
30006000 290.85 238.0
30009600 292.55 488.0
30013200 294.35 645.0
30016800 296.25 783.0
30020400 297.75 866.0
30024000 299.75 905.0
30027600 300.45 892.0
30031200 300.95 838.0
30034800 301.15 743.0
30038400 300.85 612.0
30042000 300.05 453.0
30045600 299.45 287.0
30049200 297.75 130.0
30052800 296.15 23.0
30056400 294.75 0.0
30060000 293.45 0.0
30063600 292.15 0.0
30067200 290.65 0.0
30070800 289.75 0.0
30074400 288.75 0.0
30078000 287.85 0.0
30081600 287.25 0.0
30085200 287.55 52.0
30088800 288.65 186.0
30092400 289.95 348.0
30096000 291.65 513.0
30099600 293.25 663.0
30103200 294.85 788.0
30106800 296.45 874.0
30110400 297.95 914.0
30114000 298.75 904.0
30117600 299.55 848.0
30121200 299.75 748.0
30124800 299.55 611.0
30128400 298.75 451.0
30132000 298.15 283.0
30135600 296.95 132.0
30139200 295.95 23.0
30142800 294.85 0.0
30146400 293.35 0.0
30150000 291.85 0.0
30153600 290.05 0.0
30157200 289.05 0.0
30160800 288.25 0.0
30164400 287.75 0.0
30168000 287.25 0.0
30171600 287.55 50.0
30175200 288.95 170.0
30178800 291.15 338.0
30182400 293.05 456.0
30186000 294.75 590.0
30189600 296.55 773.0
30193200 297.95 829.0
30196800 298.85 897.0
30200400 299.95 871.0
30204000 300.95 837.0
30207600 301.45 665.0
30211200 301.95 562.0
30214800 302.05 392.0
30218400 301.85 239.0
30222000 297.85 57.0
30225600 296.35 6.0
30229200 295.75 0.0
30232800 295.55 0.0
30236400 295.15 0.0
30240000 293.35 0.0
30243600 293.35 0.0
30247200 292.65 0.0
30250800 292.35 0.0
30254400 292.55 0.0
30258000 293.15 29.0
30261600 294.65 126.0
30265200 294.95 136.0
30268800 297.05 331.0
30272400 297.35 428.0
30276000 298.55 621.0
30279600 299.95 817.0
30283200 301.75 738.0
30286800 301.25 831.0
30290400 301.05 690.0
30294000 300.85 594.0
30297600 301.05 592.0
30301200 300.25 439.0
30304800 300.15 275.0
30308400 298.85 131.0
30312000 297.65 24.0
30315600 296.75 0.0
30319200 295.55 0.0
30322800 294.45 0.0
30326400 293.45 0.0
30330000 292.65 0.0
30333600 292.05 0.0
30337200 291.35 0.0
30340800 290.75 0.0
30344400 291.15 47.0
30348000 292.75 164.0
30351600 295.25 320.0
30355200 297.45 492.0
30358800 299.05 640.0
30362400 300.45 757.0
30366000 301.75 844.0
30369600 302.85 884.0
30373200 303.85 833.0
30376800 304.75 802.0
30380400 305.25 728.0
30384000 305.05 600.0
30387600 304.45 455.0
30391200 304.25 292.0
30394800 303.25 137.0
30398400 302.35 25.0
30402000 301.55 0.0
30405600 300.65 0.0
30409200 297.45 0.0
30412800 296.15 0.0
30416400 294.55 0.0
30420000 293.65 0.0
30423600 292.95 0.0
30427200 292.35 0.0
30430800 292.65 50.0
30434400 294.15 178.0
30438000 296.75 335.0
30441600 299.95 495.0
30445200 303.15 642.0
30448800 305.35 764.0
30452400 306.75 848.0
30456000 307.95 874.0
30459600 308.85 849.0
30463200 308.85 667.0
30466800 309.15 661.0
30470400 308.45 590.0
30474000 301.95 158.0
30477600 299.85 182.0
30481200 300.95 68.0
30484800 300.05 11.0
30488400 299.35 0.0
30492000 298.45 0.0
30495600 297.45 0.0
30499200 295.05 0.0
30502800 295.05 0.0
30506400 294.85 0.0
30510000 294.35 0.0
30513600 293.95 0.0
30517200 294.55 48.0
30520800 296.75 179.0
30524400 299.05 329.0
30528000 301.35 495.0
30531600 303.65 640.0
30535200 305.65 761.0
30538800 307.05 848.0
30542400 303.95 886.0
30546000 306.35 774.0
30549600 306.55 699.0
30553200 306.35 549.0
30556800 307.35 600.0
30560400 307.45 404.0
30564000 304.65 216.0
30567600 303.15 132.0
30571200 301.85 26.0
30574800 300.55 0.0
30578400 299.75 0.0
30582000 297.95 0.0
30585600 295.15 0.0
30589200 294.95 0.0
30592800 294.45 0.0
30596400 293.75 0.0
30600000 293.35 0.0
30603600 293.65 49.0
30607200 294.65 178.0
30610800 296.65 335.0
30614400 299.15 496.0
30618000 301.65 644.0
30621600 303.85 764.0
30625200 305.65 846.0
30628800 304.85 884.0
30632400 303.35 652.0
30636000 303.95 446.0
30639600 304.35 554.0
30643200 304.35 490.0
30646800 304.25 263.0
30650400 301.25 215.0
30654000 302.45 115.0
30657600 301.95 22.0
30661200 301.25 0.0
30664800 299.75 0.0
30668400 298.55 0.0
30672000 295.05 0.0
30675600 295.15 0.0
30679200 294.75 0.0
30682800 294.55 0.0
30686400 294.05 0.0
30690000 294.45 47.0
30693600 295.45 173.0
30697200 298.05 329.0
30700800 300.85 491.0
30704400 302.95 640.0
30708000 304.75 761.0
30711600 306.25 847.0
30715200 307.25 887.0
30718800 308.45 878.0
30722400 308.95 817.0
30726000 309.25 721.0
30729600 309.45 577.0
30733200 309.25 437.0
30736800 308.45 241.0
30740400 306.45 108.0
30744000 305.15 24.0
30747600 303.55 0.0
30751200 301.75 0.0
30754800 300.75 0.0
30758400 299.75 0.0
30762000 299.15 0.0
30765600 298.45 0.0
30769200 297.75 0.0
30772800 297.15 0.0
30776400 297.55 48.0
30780000 299.35 173.0
30783600 301.45 329.0
30787200 303.75 490.0
30790800 306.15 637.0
30794400 307.95 758.0
30798000 309.05 844.0
30801600 309.95 881.0
30805200 309.85 867.0
30808800 309.45 631.0
30812400 307.85 646.0
30816000 308.05 511.0
30819600 307.65 424.0
30823200 306.95 282.0
30826800 305.75 132.0
30830400 304.45 26.0
30834000 303.45 0.0
30837600 302.25 0.0
30841200 301.15 0.0
30844800 299.95 0.0
30848400 299.25 0.0
30852000 298.45 0.0
30855600 297.75 0.0
30859200 297.05 0.0
30862800 297.45 48.0
30866400 299.15 170.0
30870000 301.25 317.0
30873600 304.05 489.0
30877200 305.35 639.0
30880800 305.15 616.0
30884400 307.55 818.0
30888000 308.15 856.0
30891600 309.45 857.0
30895200 310.05 802.0
30898800 310.35 716.0
30902400 310.15 601.0
30906000 309.05 454.0
30909600 306.75 211.0
30913200 307.45 93.0
30916800 306.15 20.0
30920400 304.55 0.0
30924000 303.35 0.0
30927600 302.25 0.0
30931200 300.35 0.0
30934800 299.35 0.0
30938400 298.65 0.0
30942000 298.05 0.0
30945600 297.55 0.0
30949200 298.15 45.0
30952800 299.75 156.0
30956400 301.95 295.0
30960000 304.35 446.0
30963600 306.95 630.0
30967200 308.95 749.0
30970800 310.35 843.0
30974400 311.75 883.0
30978000 312.45 859.0
30981600 312.95 760.0
30985200 312.95 690.0
30988800 312.85 575.0
30992400 311.15 303.0
30996000 310.55 186.0
30999600 308.95 76.0
31003200 307.45 24.0
31006800 305.95 0.0
31010400 304.75 0.0
31014000 304.05 0.0
31017600 302.95 0.0
31021200 302.05 0.0
31024800 301.25 0.0
31028400 300.45 0.0
31032000 299.75 0.0
31035600 300.05 48.0
31039200 301.75 175.0
31042800 304.05 331.0
31046400 306.85 490.0
31050000 308.85 603.0
31053600 309.95 725.0
31057200 310.75 847.0
31060800 312.55 895.0
31064400 312.05 731.0
31068000 311.55 519.0
31071600 312.25 676.0
31075200 311.75 512.0
31078800 311.55 386.0
31082400 311.55 262.0
31086000 310.25 130.0
31089600 308.05 25.0
31093200 306.05 0.0
31096800 304.85 0.0
31100400 304.15 0.0
31104000 302.85 0.0
31107600 301.65 0.0
31111200 301.05 0.0
31114800 300.25 0.0
31118400 299.35 0.0
31122000 299.55 47.0
31125600 298.95 161.0
31129200 301.65 222.0
31132800 305.15 451.0
31136400 307.25 613.0
31140000 309.05 733.0
31143600 308.45 800.0
31147200 305.45 787.0
31150800 305.75 577.0
31154400 305.45 469.0
31158000 307.85 687.0
31161600 308.45 594.0
31165200 308.15 437.0
31168800 308.45 290.0
31172400 307.15 117.0
31176000 304.05 24.0
31179600 301.75 0.0
31183200 300.55 0.0
31186800 299.35 0.0
31190400 297.65 0.0
31194000 297.05 0.0
31197600 296.15 0.0
31201200 295.45 0.0
31204800 295.15 0.0
31208400 295.15 45.0
31212000 296.25 170.0
31215600 298.05 326.0
31219200 300.25 486.0
31222800 302.15 635.0
31226400 303.75 755.0
31230000 305.25 838.0
31233600 307.65 878.0
31237200 309.15 876.0
31240800 309.45 731.0
31244400 309.35 602.0
31248000 308.25 386.0
31251600 307.75 310.0
31255200 309.25 255.0
31258800 307.65 83.0
31262400 300.75 11.0
31266000 298.15 0.0
31269600 298.25 0.0
31273200 297.55 0.0
31276800 297.05 0.0
31280400 295.85 0.0
31284000 295.05 0.0
31287600 294.85 0.0
31291200 294.65 0.0
31294800 295.35 45.0
31298400 296.55 170.0
31302000 298.45 323.0
31305600 299.25 421.0
31309200 298.15 223.0
31312800 297.55 122.0
31316400 300.45 716.0
31320000 301.65 817.0
31323600 302.85 845.0
31327200 303.45 716.0
31330800 304.25 710.0
31334400 303.75 504.0
31338000 300.35 306.0
31341600 301.75 180.0
31345200 299.35 128.0
31348800 297.55 24.0
31352400 295.85 0.0
31356000 294.95 0.0
31359600 294.05 0.0
31363200 293.65 0.0
31366800 292.55 0.0
31370400 291.65 0.0
31374000 290.55 0.0
31377600 289.85 0.0
31381200 289.75 36.0
31384800 290.45 140.0
31388400 291.35 246.0
31392000 292.85 439.0
31395600 294.25 581.0
31399200 295.65 716.0
31402800 297.15 810.0
31406400 298.65 827.0
31410000 299.05 579.0
31413600 299.25 542.0
31417200 299.15 392.0
31420800 300.25 541.0
31424400 299.95 402.0
31428000 300.05 260.0
31431600 299.45 109.0
31435200 298.05 22.0
31438800 296.45 0.0
31442400 294.45 0.0
31446000 293.45 0.0
31449600 291.55 0.0
31453200 290.55 0.0
31456800 289.85 0.0
31460400 289.35 0.0
31464000 288.75 0.0
31467600 288.95 44.0
31471200 290.45 162.0
31474800 292.05 299.0
31478400 294.25 485.0
31482000 296.15 581.0
31485600 297.75 675.0
31489200 299.05 792.0
31492800 299.75 625.0
31496400 300.95 810.0
31500000 301.85 799.0
31503600 302.15 711.0
31507200 301.85 520.0
31510800 299.85 315.0
31514400 297.85 220.0
31518000 297.75 132.0
31521600 296.35 24.0
31525200 295.55 0.0
31528800 294.75 0.0
31532400 293.55 0.0
31536000 300.05 0.0
